,MAE,RMSE,R2
1573,1.0878986175115208,1.3307521451755775,0.9527164073728546
1574,0.9958064516129033,1.2497309129723526,0.9507754372559392
1575,1.151889400921659,1.4432701922808036,0.9440889702359522
1576,1.1473225806451615,1.4302921956638643,0.9352181725929377
1577,1.1127511520737325,1.3807166125079033,0.948220966749709
1578,0.9924470046082949,1.231636364208427,0.956463042589716
1579,1.0568064516129032,1.3162491412507427,0.9447005182194096
1580,1.134179723502304,1.4224735757590432,0.9302915829189808
1581,1.2082949308755757,1.4587961674149394,0.9303869580877187
1582,1.0557142857142856,1.3000473653193305,0.9435468179282056
1583,1.1336036866359445,1.4533939653215777,0.9333728588954212
1584,1.0554331797235024,1.3211695227464573,0.9406630979569787
1585,1.0928248847926267,1.3630723107832405,0.9392095674397265
1586,0.9851244239631338,1.2773642685837028,0.9498490128723317
1587,1.083405529953917,1.3492466493333704,0.9426218627896772
1588,1.137142857142857,1.437155139158336,0.9448903191653528
1589,1.1925483870967744,1.4499738071684791,0.9272227341243438
1590,1.0782165898617513,1.3287108977387012,0.9400185359199066
1591,1.0949354838709677,1.3954071255669256,0.9349117606924644
1592,1.0817235023041474,1.3953299892146818,0.943055117728922
1593,1.096880184331797,1.3993255106631288,0.9391280677197786
1594,1.0335990783410136,1.292653251483718,0.9473125817636686
1595,1.585921658986175,2.178168588728076,0.8451876485067182
1596,1.1618479262672812,1.4301517643678325,0.9336616448071086
1597,1.1602304147465436,1.42886352313366,0.9311970574942141
1598,1.1248801843317973,1.4031838763267663,0.9394780503233481
1599,1.0952165898617514,1.3537329716474167,0.942620719529447
1600,1.0377235023041473,1.305997148923148,0.9449504962809873
1601,1.1527419354838708,1.4535667256120206,0.9377762063677325
1602,1.077271889400922,1.3307929620471028,0.9463268987785367
1603,1.0969078341013825,1.3638396986091526,0.9432276008678833
1604,1.0746497695852535,1.3415502982612977,0.9495045078318367
1605,1.07184331797235,1.3241316848765492,0.944024132512545
1606,1.0497603686635946,1.3257476562024415,0.9431601685260427
1607,1.1563963133640554,1.4770343746097454,0.9315569006322673
1608,1.0206774193548385,1.2711601453819157,0.9541307807275119
1609,1.0535990783410136,1.3056041047503697,0.9485577349092417
1610,1.1395483870967742,1.4031869322439818,0.934907686604092
1611,1.074958525345622,1.3587406170848535,0.951599725000945
1612,1.0882857142857143,1.3404909754636694,0.9456737264442436
1613,1.099599078341014,1.3408818286265998,0.941961473736689
1614,1.0731843317972352,1.3191306888225853,0.9417465145479939
1615,1.0348110599078342,1.2716110685572928,0.9563583334606696
1616,1.1443917050691244,1.4376649702974182,0.9452020847249718
1617,1.1528755760368663,1.407120811074346,0.9440932979476282
1618,1.238626728110599,1.5659636275946223,0.9254966143129986
1619,1.3745990783410138,1.6858356650044277,0.9214475619262443
1620,1.0545345622119813,1.3324194721519138,0.946924276927543
1621,1.3206405529953917,1.6421673312360106,0.9227168910635328
1622,1.1646036866359446,1.3887329221388316,0.9437363521140598
1623,0.9917235023041474,1.283685348413979,0.9412060909764943
1624,1.04836866359447,1.337903256750638,0.9457314261702279
1625,0.993594470046083,1.2247266599960456,0.9463708439081713
1626,1.0178387096774193,1.3110685707601348,0.9398755710234571
1627,1.062258064516129,1.3284203258803222,0.951978191783319
1628,1.0961843317972348,1.3607171564008083,0.939865858277535
1629,1.084884792626728,1.3681039117567257,0.9462859848263189
1630,1.163110599078341,1.4316151926784773,0.9430998386931674
1631,1.1319585253456221,1.4215266846624346,0.940031094423009
1632,1.1704746543778801,1.431157491325451,0.9359118712041047
1633,1.2520829493087557,1.5738944419133434,0.9256043511824642
1634,1.1435529953917052,1.3994509505994273,0.9321592373563815
1635,1.0885990783410138,1.388057426533513,0.9368798705849514
1636,1.0937511520737326,1.4287805602684136,0.9409465414877838
1637,1.1176912442396312,1.4015524752979551,0.9335195294341699
1638,1.1162258064516128,1.4048497877948662,0.934583894179639
1639,2.2506082949308754,2.9376383944259596,0.7003353880432652
1640,1.1148801843317973,1.3714167335798615,0.9458003786907454
1641,1.1093870967741934,1.3914715232443675,0.9416742712622637
1642,1.0855437788018432,1.3347375361180867,0.9516197348785008
1643,1.1335069124423964,1.409710662538144,0.9384119006010898
1644,1.1220230414746544,1.4059263128752597,0.9308838717777852
1645,1.1971013824884793,1.524921203675572,0.9217783313032377
1646,1.534400921658986,2.0131259790120617,0.8760309535407206
1647,1.046147465437788,1.3203544105978717,0.9444228144924871
1648,1.1223594470046083,1.3825979452975528,0.9485993443262764
1649,1.0935391705069124,1.355232222860785,0.9478480868516329
1650,2.0359953917050686,2.6588900849548045,0.776612248010409
1651,1.0829400921658985,1.3611352100022371,0.9472286709638257
1652,1.1144930875576038,1.3744061222724862,0.9395711313670768
1653,1.1658663594470047,1.4684788910489048,0.9336845924176096
1654,1.0995714285714286,1.3841524832091996,0.9434773254177132
1655,1.1358755760368664,1.4076665186221378,0.9349346719261796
1656,1.1082949308755758,1.3940477482582734,0.9409317380625273
1657,1.0272442396313364,1.2975434677463578,0.9440656899334672
1658,1.0045806451612904,1.2779595631948963,0.9504623737628564
1659,1.0509677419354837,1.328661111883092,0.9517919658920846
1660,1.1574009216589862,1.4163850299249114,0.9401681201553038
1661,1.107290322580645,1.4137710756617847,0.9426559203183391
1662,1.1341612903225806,1.4329769647718769,0.9309429645617244
1663,1.4087972350230415,1.88164937330399,0.8914347166560609
1664,1.0700599078341013,1.3467090541381592,0.9378387964224493
1665,1.182115207373272,1.4568089662187351,0.9411342590113865
1666,1.1734470046082948,1.4417974221268441,0.9394646275029012
1667,0.9957972350230413,1.2614925765684581,0.9561242517756114
1668,1.1282119815668203,1.4253698751923976,0.9444534199273162
1669,1.0755253456221199,1.3523968021993686,0.9408912890247006
1670,0.9806958525345623,1.2466120261648377,0.9547646999177302
1671,1.1057834101382489,1.3860108341055868,0.933743517663252
1672,1.1307188940092165,1.3935267363696178,0.9330975493179482
1673,1.0431105990783411,1.3268094487770485,0.9485795468504663
1674,1.0401751152073733,1.315666910488684,0.9499587392560592
1675,1.1056175115207372,1.361669849413522,0.9501967756188795
1676,1.0162995391705067,1.281636319077249,0.946495292582448
1677,1.0886589861751153,1.3336715114528126,0.9503935388747345
1678,1.0820046082949308,1.3615221709982601,0.9412791200822335
1679,1.116216589861751,1.4609205528539708,0.9366544110398854
1680,1.1284331797235023,1.4775696791292205,0.929330189453974
